0.220033,0.222465,0.220357,0.125389,0.222747,0.000000
0.222747,0.221792,0.216487,0.275840,0.216155,1.000000
0.216155,0.218212,0.216487,0.294080,0.217301,0.000000
0.217300,0.217127,0.213607,0.252537,0.213844,0.000000
0.213843,0.212838,0.209194,0.261593,0.208039,1.000000
0.208039,0.215601,0.209276,0.255906,0.215302,1.000000
0.215526,0.218389,0.217150,0.201784,0.217476,1.000000
0.217963,0.218014,0.215749,0.146008,0.218491,1.000000
0.218491,0.224294,0.219168,0.174718,0.223422,0.000000
0.224013,0.222656,0.221643,0.088206,0.220648,0.000000
0.220648,0.219414,0.219115,0.076312,0.218807,0.000000
0.219090,0.217777,0.214797,0.160121,0.213870,0.000000
0.213646,0.213104,0.207309,0.234392,0.205761,1.000000
0.205759,0.210261,0.206278,0.170061,0.211543,0.000000
0.211543,0.210877,0.208204,0.173474,0.209898,0.000000
0.210262,0.211486,0.208481,0.127065,0.209695,0.000000
0.209694,0.208424,0.206278,0.142368,0.206174,1.000000
0.206174,0.208634,0.207309,0.097381,0.209803,1.000000
0.209197,0.213902,0.210560,0.135911,0.214552,0.000000
0.214552,0.214972,0.214255,0.143671,0.214341,1.000000
0.213733,0.215340,0.213607,0.110729,0.216433,1.000000
0.216433,0.217127,0.217912,0.105379,0.217836,1.000000
0.218449,0.220635,0.217974,0.101839,0.221979,0.000000
0.221979,0.222609,0.219013,0.168138,0.218003,1.000000
0.218286,0.219703,0.219001,0.133779,0.220934,0.000000
0.220530,0.220177,0.219874,0.103545,0.220037,0.000000
0.220540,0.220392,0.217917,0.194252,0.217265,1.000000
0.217885,0.220400,0.217267,0.119088,0.221007,1.000000
0.220825,0.222609,0.221340,0.114706,0.222779,1.000000
0.222254,0.224450,0.223414,0.106839,0.224859,1.000000
0.224961,0.226251,0.226230,0.130958,0.225755,1.000000
0.225813,0.225414,0.225108,0.138066,0.225925,0.000000
0.226250,0.224879,0.224712,0.052816,0.224435,1.000000
0.224499,0.226183,0.225662,0.073260,0.227562,0.000000
0.227555,0.227544,0.225754,0.122674,0.224922,1.000000
0.224966,0.226508,0.225766,0.070508,0.227717,1.000000
0.227717,0.228549,0.226796,0.126820,0.229515,0.000000
0.229515,0.228617,0.228882,0.057973,0.227912,1.000000
0.227913,0.228762,0.228600,0.057312,0.228755,0.000000
0.229136,0.228175,0.226281,0.071159,0.225353,0.000000
0.224793,0.225557,0.225989,0.064727,0.225093,1.000000
0.225093,0.224734,0.224550,0.106575,0.225465,1.000000
0.226080,0.229099,0.227082,0.172445,0.230148,1.000000
0.230171,0.231516,0.231696,0.135793,0.232748,0.000000
0.232927,0.232788,0.232001,0.306452,0.231479,1.000000
0.231669,0.231690,0.231951,0.134166,0.232825,1.000000
0.232825,0.233601,0.232639,0.133104,0.234305,0.000000
0.234305,0.232889,0.232595,0.128182,0.231345,1.000000
0.231946,0.231567,0.231693,0.168797,0.232940,1.000000
0.232927,0.233005,0.233873,0.099807,0.234042,1.000000
0.234053,0.235350,0.235195,0.106469,0.236104,0.000000
0.236201,0.234949,0.236438,0.077789,0.234848,1.000000
0.234853,0.236410,0.235501,0.117486,0.237682,0.000000
0.237684,0.236244,0.236575,0.083354,0.234916,1.000000
0.235281,0.235083,0.234921,0.066099,0.235768,0.000000
0.235633,0.234719,0.234167,0.066027,0.232969,1.000000
0.233018,0.233398,0.233033,0.071486,0.234181,1.000000
0.234053,0.234069,0.234206,0.052899,0.235495,1.000000
0.235495,0.234822,0.235871,0.041891,0.235628,0.000000
0.235629,0.234405,0.233718,0.051769,0.232261,0.000000
0.232260,0.232440,0.230920,0.080513,0.230600,1.000000
0.230782,0.230804,0.231648,0.024218,0.231648,0.000000
0.231648,0.231751,0.231641,0.057996,0.231033,1.000000
0.231027,0.231408,0.231979,0.023378,0.232818,0.000000
0.232634,0.232686,0.234002,0.046537,0.232774,0.000000
0.232765,0.231355,0.232595,0.057793,0.231008,0.000000
0.231060,0.229660,0.230662,0.069271,0.229733,1.000000
0.229704,0.231313,0.230663,0.038059,0.232723,1.000000
0.232703,0.233830,0.233719,0.073650,0.234933,1.000000
0.235117,0.234946,0.235944,0.069375,0.236377,0.000000
0.236378,0.235940,0.236528,0.058005,0.236355,1.000000
0.236689,0.236398,0.236609,0.086836,0.237583,1.000000
0.237633,0.237669,0.238909,0.103760,0.238663,0.000000
0.238672,0.237686,0.238556,0.058144,0.237225,1.000000
0.237225,0.236339,0.238295,0.046958,0.237432,0.000000
0.237780,0.237253,0.237271,0.069950,0.235596,1.000000
0.236351,0.234953,0.236521,0.079054,0.236261,0.000000
0.236241,0.235163,0.236074,0.059924,0.235332,1.000000
0.235332,0.234821,0.236484,0.046605,0.235470,0.000000
0.235475,0.234383,0.235271,0.101499,0.233772,1.000000
0.233772,0.234571,0.235295,0.052468,0.235843,1.000000
0.236060,0.235432,0.237673,0.032128,0.236253,0.000000
0.236253,0.235432,0.237431,0.012689,0.236099,0.000000
0.236099,0.234669,0.236334,0.021320,0.235269,0.000000
0.235269,0.234183,0.235330,0.041490,0.234705,1.000000
0.234143,0.234821,0.235907,0.028866,0.235616,1.000000
0.235128,0.234910,0.236868,0.005566,0.235990,0.000000
0.235990,0.234912,0.236014,0.020261,0.234308,1.000000
0.234308,0.234413,0.236037,0.021484,0.235750,1.000000
0.235550,0.236034,0.236849,0.039187,0.237472,0.000000
0.237476,0.236339,0.238390,0.031440,0.237363,1.000000
0.237363,0.237973,0.238925,0.101861,0.239220,0.000000
0.239353,0.237903,0.238380,0.063140,0.238113,0.000000
0.238113,0.236956,0.237672,0.049809,0.237132,0.000000
0.237126,0.235942,0.238128,0.023138,0.236756,1.000000
0.236754,0.236330,0.238136,0.024209,0.237225,0.000000
0.237243,0.235825,0.225754,0.545992,0.227658,0.000000
0.228169,0.226926,0.217912,0.661502,0.223510,1.000000
0.223509,0.224935,0.220441,0.358505,0.224562,0.000000
0.223819,0.226278,0.223519,0.262374,0.221848,0.000000
0.222877,0.222872,0.221306,0.136864,0.221007,0.000000
0.220754,0.222753,0.221564,0.125977,0.220343,0.000000
0.220343,0.220370,0.216230,0.282589,0.214725,1.000000
0.214669,0.216158,0.213390,0.273993,0.216339,0.000000
0.216741,0.215855,0.212673,0.167734,0.213899,1.000000
0.213813,0.218550,0.215060,0.176917,0.219882,1.000000
0.219882,0.220533,0.219990,0.121408,0.220598,0.000000
0.221386,0.220503,0.219738,0.052654,0.219283,0.000000
0.219047,0.219796,0.216487,0.113371,0.216425,1.000000
0.215688,0.216217,0.214632,0.104760,0.217167,1.000000
0.217534,0.218320,0.218658,0.044733,0.218295,0.000000
0.218296,0.217592,0.216948,0.024059,0.218228,1.000000
0.218487,0.222567,0.219612,0.078845,0.223913,0.000000
0.223915,0.222559,0.222718,0.049561,0.222228,0.000000
0.222225,0.222708,0.221717,0.069918,0.221417,0.000000
0.221754,0.221058,0.221306,0.030954,0.220086,1.000000
0.220086,0.220473,0.220219,0.054178,0.221179,0.000000
0.221178,0.220502,0.221135,0.034131,0.220000,1.000000
0.220496,0.221956,0.222157,0.057147,0.222849,0.000000
0.223027,0.222654,0.223041,0.051731,0.222414,0.000000
0.222414,0.221350,0.219822,0.107054,0.219217,0.000000
0.219216,0.218651,0.219259,0.076957,0.219069,1.000000
0.219462,0.218651,0.220200,0.033456,0.219217,1.000000
0.219217,0.219160,0.220232,0.043429,0.219542,0.000000
0.219541,0.218212,0.217300,0.091801,0.217638,0.000000
0.217638,0.216566,0.215869,0.097734,0.215100,1.000000
0.214388,0.219105,0.215250,0.126009,0.218771,0.000000
0.218776,0.218854,0.220096,0.059892,0.218450,1.000000
0.218453,0.218052,0.219533,0.018066,0.218743,1.000000
0.218708,0.220177,0.219546,0.068432,0.221482,0.000000
0.221483,0.220400,0.221599,0.020601,0.220430,0.000000
0.221132,0.219793,0.220096,0.032985,0.219254,0.000000
0.219496,0.218208,0.219677,0.016244,0.218961,0.000000
0.219063,0.217736,0.215749,0.108353,0.214278,1.000000
0.214356,0.214969,0.215808,0.025987,0.215073,0.000000
0.214485,0.214939,0.214323,0.075969,0.213067,0.000000
0.213064,0.211779,0.211445,0.210059,0.211901,0.000000
0.211952,0.210821,0.206694,0.295253,0.205813,1.000000
0.205813,0.209677,0.206694,0.214800,0.209548,1.000000
0.209558,0.210724,0.209388,0.151427,0.209789,0.000000
0.209774,0.209498,0.208218,0.122598,0.208327,1.000000
0.207376,0.207595,0.208212,0.111007,0.208346,1.000000
0.207836,0.209677,0.208492,0.075988,0.210853,0.000000
0.210694,0.209677,0.210435,0.033725,0.209343,1.000000
0.209968,0.210725,0.210921,0.108993,0.212009,1.000000
0.212009,0.211779,0.212622,0.089427,0.212961,0.000000
0.213068,0.212123,0.212597,0.042536,0.211224,1.000000
0.211724,0.213902,0.212544,0.082166,0.215205,1.000000
0.215205,0.219303,0.216239,0.164270,0.218347,1.000000
0.219076,0.218212,0.218601,0.068535,0.219370,1.000000
0.218982,0.218397,0.219575,0.043494,0.219654,0.000000
0.219654,0.218516,0.218239,0.060828,0.218259,0.000000
0.218255,0.216933,0.217912,0.027237,0.216863,1.000000
0.216863,0.218144,0.218034,0.030974,0.217434,0.000000
0.217446,0.217124,0.217153,0.035432,0.216209,0.000000
0.216209,0.215732,0.215749,0.046284,0.214919,1.000000
0.215100,0.218212,0.216707,0.095302,0.219541,0.000000
0.219542,0.218651,0.220096,0.030096,0.219493,1.000000
0.219483,0.221371,0.220616,0.091152,0.220800,0.000000
0.220818,0.219480,0.213962,0.135924,0.214762,0.000000
0.214152,0.213898,0.210941,0.106122,0.212003,1.000000
0.211802,0.214429,0.212106,0.091747,0.213290,0.000000
0.213261,0.213895,0.213498,0.083484,0.212822,0.000000
0.212503,0.211779,0.211591,0.075731,0.212822,1.000000
0.212821,0.213902,0.213891,0.079301,0.213282,1.000000
0.213305,0.213902,0.214220,0.067672,0.213743,1.000000
0.213743,0.213365,0.213607,0.057763,0.213768,1.000000
0.213743,0.213312,0.214538,0.046454,0.214611,1.000000
0.214604,0.218212,0.215079,0.176685,0.217270,0.000000
0.217733,0.217127,0.218166,0.083976,0.217119,0.000000
0.217119,0.216109,0.217106,0.056359,0.216914,1.000000
0.216914,0.216985,0.218036,0.086234,0.218031,0.000000
0.218031,0.217196,0.216940,0.074089,0.216081,0.000000
0.216075,0.215041,0.216108,0.050364,0.215994,0.000000
0.215994,0.214838,0.214992,0.043345,0.214749,0.000000
0.214750,0.213780,0.215047,0.029739,0.214273,1.000000
0.214258,0.213671,0.215369,0.032814,0.214467,1.000000
0.214468,0.214960,0.215787,0.035689,0.215840,0.000000
0.215891,0.214584,0.216024,0.017351,0.215242,1.000000
0.214811,0.215955,0.216430,0.048966,0.216215,1.000000
0.216882,0.216045,0.217334,0.022561,0.216403,1.000000
0.216403,0.216046,0.217141,0.028256,0.217324,1.000000
0.216888,0.217817,0.218499,0.042563,0.218494,1.000000
0.219063,0.218977,0.219382,0.061288,0.218772,1.000000
0.219246,0.218855,0.220157,0.044129,0.220033,1.000000
0.220032,0.221500,0.221103,0.073069,0.222649,1.000000
0.222829,0.222600,0.222521,0.069118,0.222893,0.000000
0.223023,0.221787,0.219787,0.139721,0.220370,1.000000
0.219702,0.220279,0.221197,0.056384,0.220629,1.000000
0.220630,0.221286,0.220562,0.108344,0.222542,0.000000
0.222542,0.221906,0.223414,0.053745,0.222029,0.000000
0.222029,0.221448,0.221375,0.068680,0.219983,0.000000
0.219983,0.218651,0.218549,0.133331,0.218072,1.000000
0.217784,0.218212,0.219001,0.106266,0.218671,0.000000
0.218499,0.218194,0.218344,0.050535,0.216790,1.000000
0.216804,0.216886,0.217430,0.078166,0.217461,0.000000
0.218090,0.216858,0.215749,0.098166,0.214203,0.000000
0.214154,0.213074,0.210302,0.356111,0.210523,1.000000
0.210883,0.212899,0.210833,0.148239,0.213070,1.000000
0.213071,0.212448,0.212544,0.072482,0.213563,1.000000
0.213742,0.213820,0.214232,0.056546,0.214868,0.000000
0.214868,0.213566,0.215101,0.052096,0.213961,0.000000
0.213794,0.212611,0.213607,0.043150,0.213464,0.000000
0.213364,0.212506,0.211333,0.086800,0.211709,0.000000
0.211914,0.210725,0.211487,0.044034,0.210015,0.000000
0.209828,0.209131,0.207519,0.156305,0.205967,0.000000
0.206451,0.206563,0.203240,0.290006,0.201822,1.000000
0.202161,0.203905,0.201367,0.192587,0.205148,0.000000
0.205097,0.204512,0.203780,0.154073,0.203408,1.000000
0.203869,0.205163,0.204684,0.040107,0.205916,0.000000
0.206375,0.205682,0.201031,0.261617,0.201928,0.000000
0.201930,0.203142,0.200513,0.153171,0.201561,0.000000
0.201567,0.203371,0.202519,0.173872,0.201004,0.000000
0.201418,0.201085,0.197690,0.207025,0.196878,0.000000
0.196877,0.196722,0.196617,0.226604,0.195939,1.000000
0.195939,0.197498,0.195870,0.322443,0.198497,0.000000
0.198497,0.199619,0.197187,0.213054,0.196279,0.000000
0.196279,0.195261,0.191747,0.527142,0.192866,1.000000
0.192296,0.196730,0.193630,0.320618,0.195403,1.000000
0.195403,0.200575,0.196230,0.213786,0.201776,0.000000
0.201776,0.201363,0.199861,0.200811,0.200058,0.000000
0.199882,0.199619,0.198962,0.169080,0.199265,0.000000
0.199452,0.198244,0.197983,0.117068,0.196962,1.000000
0.196860,0.198311,0.197416,0.096977,0.199265,0.000000
0.199265,0.198261,0.199220,0.068573,0.198569,1.000000
0.198686,0.200854,0.200065,0.142508,0.201291,0.000000
0.201288,0.200078,0.197840,0.106758,0.197747,1.000000
0.197571,0.199417,0.198104,0.058735,0.200287,0.000000
0.200331,0.199278,0.200056,0.027694,0.199895,0.000000
0.199899,0.199197,0.198362,0.058356,0.198180,0.000000
0.198180,0.197363,0.195271,0.120888,0.194302,1.000000
0.194302,0.195129,0.193395,0.123408,0.194902,0.000000
0.195172,0.195685,0.195356,0.145767,0.194031,1.000000
0.193897,0.195081,0.195354,0.078099,0.195955,1.000000
0.196113,0.198303,0.196862,0.108260,0.198102,0.000000
0.197575,0.198058,0.197346,0.128091,0.195939,0.000000
0.195940,0.194919,0.193681,0.181942,0.192232,0.000000
0.192303,0.193597,0.190622,0.431365,0.191050,0.000000
0.190813,0.190683,0.184599,0.634163,0.184426,0.000000
0.184944,0.187183,0.179456,0.515989,0.178114,1.000000
0.178231,0.182520,0.176639,0.495852,0.182121,1.000000
0.181615,0.183887,0.179375,0.387909,0.183506,0.000000
0.183508,0.182548,0.179574,0.257054,0.180080,0.000000
0.180065,0.179904,0.177797,0.142762,0.176705,0.000000
0.176703,0.176267,0.170664,0.423650,0.169388,1.000000
0.169336,0.175398,0.167587,0.436719,0.174947,0.000000
0.174948,0.177519,0.171118,0.298437,0.171843,1.000000
0.171840,0.174921,0.172168,0.243549,0.173195,0.000000
0.173195,0.172887,0.169350,0.301827,0.168267,1.000000
0.168267,0.171941,0.168809,0.241892,0.169336,0.000000
0.168979,0.169089,0.165458,0.410659,0.165131,1.000000
0.165131,0.171940,0.166157,0.291840,0.170614,1.000000
0.170684,0.174158,0.171739,0.235651,0.173941,0.000000
0.173940,0.175398,0.173965,0.175989,0.172918,0.000000
0.172918,0.172850,0.171864,0.130458,0.171615,0.000000
0.171892,0.171719,0.167778,0.143658,0.169579,1.000000
0.169577,0.169332,0.167492,0.175783,0.170150,0.000000
0.170435,0.170239,0.159801,0.476166,0.159272,1.000000
0.159612,0.160373,0.157266,0.452888,0.159827,1.000000
0.159826,0.162209,0.157511,0.435073,0.160638,0.000000
0.160638,0.161955,0.156352,0.444289,0.156331,0.000000
0.156050,0.158548,0.155098,0.480671,0.154907,0.000000
0.154742,0.155546,0.153191,0.497909,0.154648,1.000000
0.154648,0.172887,0.154637,0.851592,0.171128,1.000000
0.171054,0.172887,0.165834,0.671331,0.173941,1.000000
0.173941,0.186515,0.174788,0.728131,0.186054,1.000000
0.186296,0.188799,0.183161,0.637916,0.189355,0.000000
0.189355,0.191142,0.181370,0.516308,0.183397,0.000000
0.183150,0.184328,0.178145,0.386169,0.183128,1.000000
0.183266,0.186188,0.183184,0.228290,0.184786,1.000000
0.184657,0.191830,0.186048,0.347830,0.188369,1.000000
0.188369,0.189871,0.188418,0.282795,0.190108,1.000000
0.190723,0.194244,0.191255,0.245337,0.194880,0.000000
0.194929,0.193748,0.190622,0.115730,0.192384,0.000000
0.192384,0.191470,0.187810,0.170502,0.189289,1.000000
0.189283,0.191830,0.190070,0.094250,0.190592,1.000000
0.191677,0.192007,0.191709,0.064803,0.193079,0.000000
0.192379,0.193734,0.191563,0.122127,0.191506,1.000000
0.191505,0.191830,0.192107,0.039871,0.192331,1.000000
0.192618,0.193111,0.193447,0.055180,0.193074,1.000000
0.193381,0.196934,0.194445,0.156536,0.196142,0.000000
0.196142,0.194954,0.192528,0.136707,0.194042,1.000000
0.193791,0.194954,0.194432,0.118421,0.195452,1.000000
0.195452,0.195515,0.196197,0.080307,0.196603,0.000000
0.196603,0.195413,0.187792,0.337689,0.187864,0.000000
0.188238,0.187379,0.182563,0.529572,0.181988,1.000000
0.182382,0.187481,0.183499,0.259780,0.188009,0.000000
0.187549,0.186871,0.183007,0.202055,0.181814,1.000000
0.181814,0.185192,0.180535,0.247496,0.184775,0.000000
0.184775,0.186057,0.183495,0.084222,0.182638,0.000000
0.183142,0.185421,0.180406,0.210698,0.181615,1.000000
0.181031,0.184099,0.182396,0.227172,0.184428,1.000000
0.184479,0.184345,0.183975,0.087880,0.185468,1.000000
0.185468,0.188779,0.185799,0.153039,0.188939,0.000000
0.189075,0.188956,0.187492,0.079466,0.188929,0.000000
0.189148,0.188025,0.188446,0.033362,0.187330,1.000000
0.187220,0.188012,0.186866,0.059251,0.188889,1.000000
0.188448,0.189515,0.189214,0.081134,0.189329,0.000000
0.189337,0.188564,0.189114,0.043630,0.188211,0.000000
0.187706,0.186935,0.186902,0.080966,0.186219,0.000000
0.186219,0.185091,0.185016,0.104588,0.185233,1.000000
0.185372,0.186188,0.185097,0.055906,0.186660,0.000000
0.186661,0.185650,0.185935,0.035459,0.186091,0.000000
0.186094,0.184966,0.184014,0.043043,0.184670,0.000000
0.184684,0.184074,0.183550,0.016119,0.183104,0.000000
0.182545,0.182541,0.181901,0.087068,0.181509,0.000000
0.181265,0.182142,0.180907,0.112478,0.179553,1.000000
0.179502,0.179735,0.178499,0.161376,0.180685,1.000000
0.180686,0.184002,0.181279,0.097572,0.183824,0.000000
0.183824,0.184259,0.183841,0.059800,0.182911,0.000000
0.182911,0.182519,0.182056,0.066814,0.182525,1.000000
0.182524,0.182520,0.183190,0.026461,0.183303,1.000000
0.183303,0.186188,0.183755,0.114235,0.186357,1.000000
0.186955,0.187662,0.185535,0.130296,0.186380,1.000000
0.186380,0.187323,0.187224,0.076165,0.187482,1.000000
0.187482,0.189930,0.188013,0.121635,0.190286,1.000000
0.190286,0.191830,0.190825,0.083204,0.192199,0.000000
0.192205,0.191803,0.189717,0.069877,0.189603,0.000000
0.189596,0.189930,0.190886,0.050491,0.189532,0.000000
0.189900,0.190409,0.189936,0.059708,0.188706,1.000000
0.189275,0.188805,0.188966,0.045255,0.189081,1.000000
0.189072,0.189159,0.189444,0.022358,0.189265,0.000000
0.189265,0.188215,0.187952,0.060369,0.187395,1.000000
0.187393,0.190724,0.188623,0.053258,0.191130,1.000000
